movieId,userId,rating,original_title
306,306,4.0,Color of Night
294,294,4.0,Color of Night
286,286,2.0,Color of Night
285,285,3.0,Color of Night
268,268,3.0,Color of Night
247,247,4.0,Color of Night
243,243,3.5,Color of Night
202,202,3.0,Color of Night
195,195,3.0,Color of Night
187,187,4.0,Color of Night
130,130,2.5,Color of Night
119,119,3.0,Color of Night
105,105,3.5,Color of Night
102,102,4.0,Color of Night
73,73,3.5,Color of Night
58,58,3.0,Color of Night
30,30,4.0,Color of Night
15,15,2.0,Color of Night
4,4,4.0,Color of Night
481,481,4.0,Dangerous Game
598,598,1.0,The Fugitive
665,665,5.0,The Getaway
658,658,5.0,The Getaway
646,646,5.0,The Getaway
624,624,4.0,The Getaway
598,598,4.0,The Getaway
595,595,4.0,The Getaway
577,577,4.5,The Getaway
575,575,3.0,The Getaway
573,573,4.0,The Getaway
564,564,4.0,The Getaway
547,547,3.5,The Getaway
518,518,4.0,The Getaway
468,468,3.5,The Getaway
466,466,5.0,The Getaway
382,382,4.0,The Getaway
363,363,4.0,The Getaway
346,346,1.0,The Getaway
328,328,3.5,The Getaway
306,306,3.0,The Getaway
294,294,4.0,The Getaway
232,232,4.0,The Getaway
222,222,1.0,The Getaway
213,213,2.0,The Getaway
212,212,4.0,The Getaway
197,197,5.0,The Getaway
185,185,3.0,The Getaway
176,176,2.0,The Getaway
165,165,3.0,The Getaway
148,148,4.0,The Getaway
133,133,1.0,The Getaway
130,130,4.0,The Getaway
128,128,4.0,The Getaway
119,119,4.0,The Getaway
102,102,4.0,The Getaway
76,76,3.5,The Getaway
73,73,3.5,The Getaway
61,61,3.0,The Getaway
4,4,5.0,The Getaway
647,647,4.0,Hard Target
624,624,5.0,Hard Target
608,608,5.0,Hard Target
607,607,4.5,Hard Target
587,587,5.0,Hard Target
585,585,5.0,Hard Target
580,580,4.5,Hard Target
564,564,4.0,Hard Target
559,559,5.0,Hard Target
558,558,5.0,Hard Target
547,547,5.0,Hard Target
544,544,5.0,Hard Target
539,539,3.0,Hard Target
519,519,5.0,Hard Target
514,514,4.0,Hard Target
509,509,4.0,Hard Target
499,499,5.0,Hard Target
492,492,5.0,Hard Target
474,474,5.0,Hard Target
472,472,4.0,Hard Target
468,468,4.0,Hard Target
450,450,4.5,Hard Target
436,436,5.0,Hard Target
431,431,4.0,Hard Target
423,423,3.5,Hard Target
408,408,5.0,Hard Target
391,391,5.0,Hard Target
390,390,3.0,Hard Target
346,346,2.0,Hard Target
311,311,3.0,Hard Target
309,309,4.5,Hard Target
304,304,4.5,Hard Target
297,297,5.0,Hard Target
290,290,5.0,Hard Target
281,281,5.0,Hard Target
265,265,4.0,Hard Target
263,263,3.0,Hard Target
262,262,3.0,Hard Target
257,257,5.0,Hard Target
243,243,4.0,Hard Target
236,236,5.0,Hard Target
232,232,5.0,Hard Target
199,199,4.0,Hard Target
195,195,5.0,Hard Target
159,159,4.5,Hard Target
119,119,4.0,Hard Target
102,102,4.0,Hard Target
101,101,4.0,Hard Target
97,97,4.0,Hard Target
28,28,2.0,Hard Target
23,23,4.0,Hard Target
19,19,3.0,Hard Target
15,15,4.5,Hard Target
6,6,4.0,Hard Target
547,547,4.0,Live Nude Girls
564,564,4.0,The House of the Spirits
547,547,0.5,The House of the Spirits
518,518,3.0,The House of the Spirits
452,452,1.0,The House of the Spirits
405,405,4.0,The House of the Spirits
358,358,2.0,The House of the Spirits
306,306,2.0,The House of the Spirits
294,294,2.0,The House of the Spirits
232,232,4.0,The House of the Spirits
30,30,3.0,The House of the Spirits
12,12,2.0,The House of the Spirits
73,73,3.5,In the Name of the Father
667,667,4.0,Judgment Night
666,666,5.0,Judgment Night
664,664,4.0,Judgment Night
659,659,3.0,Judgment Night
648,648,4.0,Judgment Night
647,647,4.0,Judgment Night
641,641,4.0,Judgment Night
633,633,3.0,Judgment Night
627,627,4.0,Judgment Night
616,616,3.0,Judgment Night
615,615,3.5,Judgment Night
608,608,5.0,Judgment Night
603,603,4.0,Judgment Night
596,596,4.0,Judgment Night
590,590,4.0,Judgment Night
588,588,4.0,Judgment Night
580,580,3.5,Judgment Night
577,577,4.0,Judgment Night
574,574,5.0,Judgment Night
564,564,1.0,Judgment Night
562,562,4.0,Judgment Night
548,548,3.0,Judgment Night
547,547,2.5,Judgment Night
544,544,4.5,Judgment Night
534,534,5.0,Judgment Night
525,525,4.0,Judgment Night
516,516,4.0,Judgment Night
509,509,3.0,Judgment Night
502,502,3.0,Judgment Night
496,496,5.0,Judgment Night
490,490,5.0,Judgment Night
472,472,3.0,Judgment Night
468,468,3.5,Judgment Night
461,461,4.0,Judgment Night
459,459,4.0,Judgment Night
457,457,3.0,Judgment Night
452,452,4.0,Judgment Night
447,447,3.0,Judgment Night
434,434,4.0,Judgment Night
433,433,5.0,Judgment Night
430,430,4.0,Judgment Night
413,413,5.0,Judgment Night
404,404,4.0,Judgment Night
388,388,5.0,Judgment Night
385,385,5.0,Judgment Night
383,383,3.0,Judgment Night
380,380,4.0,Judgment Night
367,367,2.0,Judgment Night
358,358,3.0,Judgment Night
355,355,4.0,Judgment Night
345,345,2.5,Judgment Night
343,343,5.0,Judgment Night
340,340,4.0,Judgment Night
329,329,5.0,Judgment Night
318,318,3.0,Judgment Night
312,312,5.0,Judgment Night
311,311,4.0,Judgment Night
298,298,3.5,Judgment Night
295,295,4.5,Judgment Night
288,288,3.0,Judgment Night
284,284,5.0,Judgment Night
268,268,2.5,Judgment Night
256,256,3.0,Judgment Night
252,252,3.0,Judgment Night
242,242,4.0,Judgment Night
236,236,3.0,Judgment Night
235,235,4.0,Judgment Night
224,224,5.0,Judgment Night
223,223,4.0,Judgment Night
215,215,3.0,Judgment Night
201,201,5.0,Judgment Night
199,199,4.5,Judgment Night
195,195,4.0,Judgment Night
177,177,5.0,Judgment Night
173,173,5.0,Judgment Night
162,162,3.0,Judgment Night
152,152,4.0,Judgment Night
121,121,4.0,Judgment Night
119,119,5.0,Judgment Night
113,113,4.0,Judgment Night
112,112,3.0,Judgment Night
110,110,4.0,Judgment Night
105,105,3.0,Judgment Night
100,100,3.0,Judgment Night
95,95,5.0,Judgment Night
92,92,3.0,Judgment Night
90,90,4.0,Judgment Night
83,83,5.0,Judgment Night
80,80,4.0,Judgment Night
77,77,3.5,Judgment Night
73,73,4.5,Judgment Night
67,67,5.0,Judgment Night
55,55,5.0,Judgment Night
44,44,3.0,Judgment Night
39,39,4.0,Judgment Night
36,36,3.0,Judgment Night
34,34,3.0,Judgment Night
30,30,4.0,Judgment Night
24,24,5.0,Judgment Night
23,23,3.5,Judgment Night
19,19,3.0,Judgment Night
18,18,4.0,Judgment Night
17,17,4.5,Judgment Night
15,15,4.0,Judgment Night
666,666,2.0,Jurassic Park
657,657,4.0,Jurassic Park
654,654,4.0,Jurassic Park
649,649,2.0,Jurassic Park
639,639,3.0,Jurassic Park
633,633,3.0,Jurassic Park
624,624,4.0,Jurassic Park
619,619,3.0,Jurassic Park
607,607,3.5,Jurassic Park
602,602,3.0,Jurassic Park
596,596,3.5,Jurassic Park
593,593,3.0,Jurassic Park
592,592,2.0,Jurassic Park
590,590,3.0,Jurassic Park
589,589,4.0,Jurassic Park
588,588,3.0,Jurassic Park
580,580,2.0,Jurassic Park
577,577,4.0,Jurassic Park
575,575,5.0,Jurassic Park
574,574,2.5,Jurassic Park
568,568,5.0,Jurassic Park
564,564,3.0,Jurassic Park
561,561,3.0,Jurassic Park
556,556,5.0,Jurassic Park
555,555,3.0,Jurassic Park
551,551,3.0,Jurassic Park
548,548,3.0,Jurassic Park
542,542,4.0,Jurassic Park
538,538,2.0,Jurassic Park
537,537,5.0,Jurassic Park
535,535,2.0,Jurassic Park
533,533,4.0,Jurassic Park
518,518,3.0,Jurassic Park
517,517,3.0,Jurassic Park
516,516,3.0,Jurassic Park
514,514,2.0,Jurassic Park
500,500,0.5,Jurassic Park
496,496,5.0,Jurassic Park
495,495,4.0,Jurassic Park
487,487,4.0,Jurassic Park
468,468,2.5,Jurassic Park
466,466,3.0,Jurassic Park
463,463,3.0,Jurassic Park
461,461,1.5,Jurassic Park
457,457,0.5,Jurassic Park
447,447,3.0,Jurassic Park
437,437,3.0,Jurassic Park
428,428,2.5,Jurassic Park
416,416,3.0,Jurassic Park
415,415,4.0,Jurassic Park
401,401,5.0,Jurassic Park
400,400,4.0,Jurassic Park
396,396,2.0,Jurassic Park
375,375,4.0,Jurassic Park
370,370,3.0,Jurassic Park
369,369,3.0,Jurassic Park
357,357,3.0,Jurassic Park
354,354,3.0,Jurassic Park
345,345,2.0,Jurassic Park
344,344,3.0,Jurassic Park
337,337,5.0,Jurassic Park
317,317,5.0,Jurassic Park
311,311,2.0,Jurassic Park
294,294,3.0,Jurassic Park
290,290,5.0,Jurassic Park
287,287,4.5,Jurassic Park
285,285,4.0,Jurassic Park
279,279,3.0,Jurassic Park
260,260,5.0,Jurassic Park
246,246,3.0,Jurassic Park
242,242,4.0,Jurassic Park
237,237,2.5,Jurassic Park
232,232,4.0,Jurassic Park
225,225,4.0,Jurassic Park
224,224,4.0,Jurassic Park
217,217,4.0,Jurassic Park
202,202,4.0,Jurassic Park
197,197,5.0,Jurassic Park
194,194,4.0,Jurassic Park
188,188,3.0,Jurassic Park
187,187,1.0,Jurassic Park
185,185,4.0,Jurassic Park
177,177,4.0,Jurassic Park
168,168,3.0,Jurassic Park
161,161,3.0,Jurassic Park
159,159,2.5,Jurassic Park
151,151,5.0,Jurassic Park
148,148,4.0,Jurassic Park
145,145,3.0,Jurassic Park
144,144,3.0,Jurassic Park
134,134,4.0,Jurassic Park
126,126,3.0,Jurassic Park
122,122,3.0,Jurassic Park
121,121,4.0,Jurassic Park
119,119,3.0,Jurassic Park
118,118,4.0,Jurassic Park
110,110,4.0,Jurassic Park
108,108,5.0,Jurassic Park
95,95,3.0,Jurassic Park
92,92,3.0,Jurassic Park
86,86,5.0,Jurassic Park
85,85,5.0,Jurassic Park
82,82,2.0,Jurassic Park
78,78,5.0,Jurassic Park
77,77,2.0,Jurassic Park
64,64,4.0,Jurassic Park
49,49,3.0,Jurassic Park
47,47,4.0,Jurassic Park
41,41,4.0,Jurassic Park
21,21,3.0,Jurassic Park
19,19,3.0,Jurassic Park
15,15,1.5,Jurassic Park
7,7,3.0,Jurassic Park
4,4,3.0,Jurassic Park
624,624,3.0,Killing Zoe
564,564,4.0,Killing Zoe
537,537,3.0,Killing Zoe
534,534,4.0,Killing Zoe
514,514,4.0,Killing Zoe
509,509,4.0,Killing Zoe
452,452,3.0,Killing Zoe
390,390,3.0,Killing Zoe
388,388,4.0,Killing Zoe
384,384,3.0,Killing Zoe
344,344,4.0,Killing Zoe
311,311,2.0,Killing Zoe
242,242,5.0,Killing Zoe
102,102,3.0,Killing Zoe
73,73,3.5,Killing Zoe
30,30,4.0,Killing Zoe
19,19,3.0,Killing Zoe
558,558,5.0,M. Butterfly
547,547,2.0,M. Butterfly
509,509,4.0,M. Butterfly
472,472,3.0,M. Butterfly
373,373,2.0,Malice
564,564,3.0,Executive Decision
461,461,2.0,Executive Decision
452,452,2.0,Executive Decision
30,30,4.0,Executive Decision
457,457,2.0,愛のコリーダ
452,452,1.0,愛のコリーダ
315,315,3.0,愛のコリーダ
346,346,4.0,Mr. Jones
665,665,3.0,Mrs. Doubtfire
659,659,3.0,Mrs. Doubtfire
646,646,5.0,Mrs. Doubtfire
640,640,3.0,Mrs. Doubtfire
636,636,3.0,Mrs. Doubtfire
624,624,3.0,Mrs. Doubtfire
616,616,4.0,Mrs. Doubtfire
607,607,2.5,Mrs. Doubtfire
596,596,3.0,Mrs. Doubtfire
580,580,3.0,Mrs. Doubtfire
564,564,4.0,Mrs. Doubtfire
559,559,4.0,Mrs. Doubtfire
551,551,4.0,Mrs. Doubtfire
550,550,3.0,Mrs. Doubtfire
548,548,3.0,Mrs. Doubtfire
543,543,3.0,Mrs. Doubtfire
537,537,4.0,Mrs. Doubtfire
533,533,3.0,Mrs. Doubtfire
531,531,3.0,Mrs. Doubtfire
525,525,3.0,Mrs. Doubtfire
518,518,4.0,Mrs. Doubtfire
506,506,3.0,Mrs. Doubtfire
484,484,4.0,Mrs. Doubtfire
471,471,4.0,Mrs. Doubtfire
468,468,1.5,Mrs. Doubtfire
459,459,5.0,Mrs. Doubtfire
457,457,1.5,Mrs. Doubtfire
439,439,3.0,Mrs. Doubtfire
416,416,3.0,Mrs. Doubtfire
390,390,3.0,Mrs. Doubtfire
388,388,4.0,Mrs. Doubtfire
380,380,3.0,Mrs. Doubtfire
361,361,4.0,Mrs. Doubtfire
358,358,4.0,Mrs. Doubtfire
346,346,1.0,Mrs. Doubtfire
318,318,3.0,Mrs. Doubtfire
313,313,3.5,Mrs. Doubtfire
312,312,3.0,Mrs. Doubtfire
311,311,2.0,Mrs. Doubtfire
268,268,2.0,Mrs. Doubtfire
252,252,3.0,Mrs. Doubtfire
232,232,3.0,Mrs. Doubtfire
223,223,3.0,Mrs. Doubtfire
219,219,4.0,Mrs. Doubtfire
213,213,1.5,Mrs. Doubtfire
195,195,1.0,Mrs. Doubtfire
185,185,2.0,Mrs. Doubtfire
177,177,4.0,Mrs. Doubtfire
164,164,2.5,Mrs. Doubtfire
162,162,3.0,Mrs. Doubtfire
150,150,3.0,Mrs. Doubtfire
128,128,4.0,Mrs. Doubtfire
119,119,4.0,Mrs. Doubtfire
105,105,2.5,Mrs. Doubtfire
78,78,3.5,Mrs. Doubtfire
73,73,2.5,Mrs. Doubtfire
70,70,5.0,Mrs. Doubtfire
69,69,2.0,Mrs. Doubtfire
67,67,3.0,Mrs. Doubtfire
55,55,5.0,Mrs. Doubtfire
44,44,3.0,Mrs. Doubtfire
36,36,2.0,Mrs. Doubtfire
25,25,2.0,Mrs. Doubtfire
23,23,2.0,Mrs. Doubtfire
19,19,3.0,Mrs. Doubtfire
18,18,3.0,Mrs. Doubtfire
15,15,1.5,Mrs. Doubtfire
5,5,3.5,Mrs. Doubtfire
670,670,1.0,The Remains of the Day
574,574,4.5,The Remains of the Day
549,549,3.5,The Remains of the Day
514,514,4.0,The Remains of the Day
509,509,5.0,The Remains of the Day
505,505,3.0,The Remains of the Day
502,502,5.0,The Remains of the Day
472,472,4.0,The Remains of the Day
468,468,4.0,The Remains of the Day
460,460,4.5,The Remains of the Day
452,452,4.0,The Remains of the Day
391,391,3.0,The Remains of the Day
388,388,5.0,The Remains of the Day
373,373,5.0,The Remains of the Day
311,311,2.0,The Remains of the Day
299,299,4.0,The Remains of the Day
283,283,4.0,The Remains of the Day
232,232,5.0,The Remains of the Day
220,220,4.0,The Remains of the Day
203,203,4.0,The Remains of the Day
143,143,1.5,The Remains of the Day
129,129,3.0,The Remains of the Day
125,125,4.0,The Remains of the Day
102,102,5.0,The Remains of the Day
73,73,4.0,The Remains of the Day
30,30,4.0,The Remains of the Day
17,17,4.0,The Remains of the Day
624,624,3.5,Rising Sun
577,577,4.0,Rising Sun
457,457,2.0,Rising Sun
384,384,3.0,Rising Sun
353,353,3.5,Rising Sun
73,73,4.0,Rising Sun
624,624,3.0,Romeo Is Bleeding
575,575,4.0,Romeo Is Bleeding
564,564,3.0,Romeo Is Bleeding
547,547,2.0,Romeo Is Bleeding
531,531,3.0,Romeo Is Bleeding
518,518,3.0,Romeo Is Bleeding
509,509,2.0,Romeo Is Bleeding
493,493,1.0,Romeo Is Bleeding
466,466,3.0,Romeo Is Bleeding
463,463,1.0,Romeo Is Bleeding
461,461,0.5,Romeo Is Bleeding
373,373,2.0,Romeo Is Bleeding
306,306,2.0,Romeo Is Bleeding
301,301,3.0,Romeo Is Bleeding
285,285,2.0,Romeo Is Bleeding
247,247,3.0,Romeo Is Bleeding
239,239,3.0,Romeo Is Bleeding
232,232,4.0,Romeo Is Bleeding
195,195,2.0,Romeo Is Bleeding
128,128,4.0,Romeo Is Bleeding
102,102,4.0,Romeo Is Bleeding
57,57,2.0,Romeo Is Bleeding
49,49,2.0,Romeo Is Bleeding
33,33,2.0,Romeo Is Bleeding
30,30,3.0,Romeo Is Bleeding
311,311,1.5,Schindler's List
165,165,3.5,Schindler's List
30,30,4.0,Schindler's List
311,311,2.5,The Shadow
564,564,4.0,Short Cuts
242,242,4.0,Short Cuts
664,664,4.0,Sleepless in Seattle
659,659,5.0,Sleepless in Seattle
656,656,5.0,Sleepless in Seattle
654,654,4.5,Sleepless in Seattle
648,648,3.5,Sleepless in Seattle
647,647,5.0,Sleepless in Seattle
643,643,5.0,Sleepless in Seattle
640,640,5.0,Sleepless in Seattle
637,637,5.0,Sleepless in Seattle
634,634,5.0,Sleepless in Seattle
630,630,5.0,Sleepless in Seattle
627,627,5.0,Sleepless in Seattle
626,626,5.0,Sleepless in Seattle
624,624,5.0,Sleepless in Seattle
616,616,4.0,Sleepless in Seattle
615,615,4.0,Sleepless in Seattle
614,614,5.0,Sleepless in Seattle
613,613,5.0,Sleepless in Seattle
609,609,5.0,Sleepless in Seattle
608,608,5.0,Sleepless in Seattle
607,607,4.5,Sleepless in Seattle
606,606,5.0,Sleepless in Seattle
605,605,5.0,Sleepless in Seattle
598,598,4.0,Sleepless in Seattle
596,596,5.0,Sleepless in Seattle
594,594,5.0,Sleepless in Seattle
587,587,5.0,Sleepless in Seattle
585,585,5.0,Sleepless in Seattle
583,583,5.0,Sleepless in Seattle
582,582,3.5,Sleepless in Seattle
580,580,5.0,Sleepless in Seattle
578,578,4.0,Sleepless in Seattle
577,577,5.0,Sleepless in Seattle
574,574,5.0,Sleepless in Seattle
572,572,4.0,Sleepless in Seattle
569,569,5.0,Sleepless in Seattle
567,567,5.0,Sleepless in Seattle
564,564,2.0,Sleepless in Seattle
562,562,4.0,Sleepless in Seattle
560,560,4.0,Sleepless in Seattle
559,559,5.0,Sleepless in Seattle
558,558,5.0,Sleepless in Seattle
554,554,5.0,Sleepless in Seattle
553,553,3.5,Sleepless in Seattle
549,549,5.0,Sleepless in Seattle
547,547,4.0,Sleepless in Seattle
544,544,5.0,Sleepless in Seattle
542,542,5.0,Sleepless in Seattle
529,529,3.0,Sleepless in Seattle
528,528,4.0,Sleepless in Seattle
527,527,4.5,Sleepless in Seattle
525,525,5.0,Sleepless in Seattle
523,523,4.5,Sleepless in Seattle
522,522,4.5,Sleepless in Seattle
521,521,5.0,Sleepless in Seattle
520,520,5.0,Sleepless in Seattle
519,519,4.5,Sleepless in Seattle
518,518,3.0,Sleepless in Seattle
509,509,5.0,Sleepless in Seattle
506,506,4.0,Sleepless in Seattle
503,503,4.0,Sleepless in Seattle
502,502,4.0,Sleepless in Seattle
501,501,5.0,Sleepless in Seattle
499,499,5.0,Sleepless in Seattle
494,494,5.0,Sleepless in Seattle
493,493,4.0,Sleepless in Seattle
489,489,3.0,Sleepless in Seattle
481,481,5.0,Sleepless in Seattle
480,480,4.0,Sleepless in Seattle
475,475,5.0,Sleepless in Seattle
474,474,5.0,Sleepless in Seattle
472,472,5.0,Sleepless in Seattle
468,468,4.0,Sleepless in Seattle
467,467,4.0,Sleepless in Seattle
466,466,5.0,Sleepless in Seattle
465,465,5.0,Sleepless in Seattle
463,463,5.0,Sleepless in Seattle
461,461,5.0,Sleepless in Seattle
458,458,4.0,Sleepless in Seattle
457,457,4.0,Sleepless in Seattle
454,454,5.0,Sleepless in Seattle
452,452,5.0,Sleepless in Seattle
450,450,5.0,Sleepless in Seattle
442,442,4.5,Sleepless in Seattle
441,441,4.5,Sleepless in Seattle
439,439,5.0,Sleepless in Seattle
434,434,5.0,Sleepless in Seattle
433,433,5.0,Sleepless in Seattle
432,432,5.0,Sleepless in Seattle
430,430,4.5,Sleepless in Seattle
428,428,5.0,Sleepless in Seattle
426,426,4.5,Sleepless in Seattle
425,425,4.0,Sleepless in Seattle
423,423,4.5,Sleepless in Seattle
422,422,4.0,Sleepless in Seattle
419,419,3.5,Sleepless in Seattle
411,411,4.0,Sleepless in Seattle
406,406,4.0,Sleepless in Seattle
405,405,5.0,Sleepless in Seattle
404,404,5.0,Sleepless in Seattle
402,402,2.5,Sleepless in Seattle
394,394,3.0,Sleepless in Seattle
390,390,5.0,Sleepless in Seattle
388,388,5.0,Sleepless in Seattle
387,387,5.0,Sleepless in Seattle
381,381,5.0,Sleepless in Seattle
380,380,4.5,Sleepless in Seattle
376,376,4.0,Sleepless in Seattle
373,373,5.0,Sleepless in Seattle
362,362,4.0,Sleepless in Seattle
361,361,4.0,Sleepless in Seattle
359,359,3.5,Sleepless in Seattle
358,358,5.0,Sleepless in Seattle
355,355,5.0,Sleepless in Seattle
353,353,3.5,Sleepless in Seattle
351,351,5.0,Sleepless in Seattle
350,350,3.0,Sleepless in Seattle
347,347,4.0,Sleepless in Seattle
345,345,5.0,Sleepless in Seattle
343,343,5.0,Sleepless in Seattle
342,342,5.0,Sleepless in Seattle
340,340,5.0,Sleepless in Seattle
339,339,3.0,Sleepless in Seattle
335,335,5.0,Sleepless in Seattle
334,334,5.0,Sleepless in Seattle
333,333,4.5,Sleepless in Seattle
323,323,4.5,Sleepless in Seattle
312,312,4.0,Sleepless in Seattle
309,309,5.0,Sleepless in Seattle
307,307,4.5,Sleepless in Seattle
306,306,4.0,Sleepless in Seattle
303,303,4.0,Sleepless in Seattle
297,297,5.0,Sleepless in Seattle
295,295,5.0,Sleepless in Seattle
292,292,4.5,Sleepless in Seattle
290,290,5.0,Sleepless in Seattle
285,285,4.0,Sleepless in Seattle
281,281,4.0,Sleepless in Seattle
277,277,5.0,Sleepless in Seattle
275,275,4.5,Sleepless in Seattle
268,268,4.5,Sleepless in Seattle
265,265,4.0,Sleepless in Seattle
262,262,3.5,Sleepless in Seattle
253,253,4.5,Sleepless in Seattle
252,252,4.0,Sleepless in Seattle
250,250,5.0,Sleepless in Seattle
245,245,5.0,Sleepless in Seattle
242,242,5.0,Sleepless in Seattle
232,232,5.0,Sleepless in Seattle
229,229,4.0,Sleepless in Seattle
220,220,5.0,Sleepless in Seattle
217,217,5.0,Sleepless in Seattle
215,215,5.0,Sleepless in Seattle
214,214,5.0,Sleepless in Seattle
212,212,5.0,Sleepless in Seattle
205,205,4.0,Sleepless in Seattle
203,203,5.0,Sleepless in Seattle
199,199,3.0,Sleepless in Seattle
198,198,5.0,Sleepless in Seattle
195,195,5.0,Sleepless in Seattle
193,193,5.0,Sleepless in Seattle
178,178,4.0,Sleepless in Seattle
163,163,5.0,Sleepless in Seattle
160,160,3.0,Sleepless in Seattle
159,159,4.0,Sleepless in Seattle
150,150,3.5,Sleepless in Seattle
138,138,5.0,Sleepless in Seattle
130,130,4.0,Sleepless in Seattle
125,125,4.5,Sleepless in Seattle
119,119,5.0,Sleepless in Seattle
105,105,4.5,Sleepless in Seattle
102,102,5.0,Sleepless in Seattle
97,97,3.0,Sleepless in Seattle
94,94,4.5,Sleepless in Seattle
93,93,4.5,Sleepless in Seattle
78,78,4.5,Sleepless in Seattle
75,75,1.0,Sleepless in Seattle
73,73,5.0,Sleepless in Seattle
72,72,4.5,Sleepless in Seattle
66,66,5.0,Sleepless in Seattle
65,65,5.0,Sleepless in Seattle
60,60,5.0,Sleepless in Seattle
59,59,5.0,Sleepless in Seattle
57,57,5.0,Sleepless in Seattle
48,48,4.0,Sleepless in Seattle
38,38,4.5,Sleepless in Seattle
34,34,4.0,Sleepless in Seattle
31,31,4.5,Sleepless in Seattle
30,30,5.0,Sleepless in Seattle
26,26,4.0,Sleepless in Seattle
23,23,5.0,Sleepless in Seattle
22,22,4.0,Sleepless in Seattle
21,21,4.0,Sleepless in Seattle
20,20,2.0,Sleepless in Seattle
19,19,5.0,Sleepless in Seattle
17,17,5.0,Sleepless in Seattle
15,15,5.0,Sleepless in Seattle
8,8,5.0,Sleepless in Seattle
5,5,2.5,Sleepless in Seattle
4,4,5.0,Sleepless in Seattle
188,188,3.0,Sliver
659,659,2.0,Blade Runner
564,564,4.0,Blade Runner
514,514,4.0,Blade Runner
502,502,4.0,Blade Runner
434,434,4.0,Blade Runner
284,284,2.0,Blade Runner
119,119,3.0,Blade Runner
102,102,4.0,Blade Runner
30,30,2.0,Blade Runner
25,25,3.0,Blade Runner
654,654,4.0,True Romance
652,652,4.0,True Romance
649,649,4.0,True Romance
647,647,5.0,True Romance
618,618,4.0,True Romance
608,608,3.0,True Romance
602,602,2.0,True Romance
593,593,5.0,True Romance
564,564,5.0,True Romance
552,552,4.0,True Romance
538,538,5.0,True Romance
536,536,3.0,True Romance
534,534,3.0,True Romance
516,516,3.0,True Romance
514,514,5.0,True Romance
488,488,4.5,True Romance
457,457,3.5,True Romance
409,409,5.0,True Romance
408,408,5.0,True Romance
407,407,4.0,True Romance
391,391,3.0,True Romance
346,346,2.0,True Romance
321,321,5.0,True Romance
306,306,4.0,True Romance
274,274,4.0,True Romance
262,262,2.5,True Romance
241,241,5.0,True Romance
220,220,5.0,True Romance
214,214,5.0,True Romance
199,199,3.5,True Romance
177,177,4.0,True Romance
158,158,4.0,True Romance
134,134,4.5,True Romance
92,92,4.0,True Romance
86,86,5.0,True Romance
73,73,4.0,True Romance
23,23,4.5,True Romance
2,2,1.0,True Romance
48,48,4.0,The Celluloid Closet
516,516,3.0,Ghost
639,639,4.0,Terminator 2: Judgment Day
602,602,3.0,Terminator 2: Judgment Day
537,537,4.0,Terminator 2: Judgment Day
534,534,4.0,Terminator 2: Judgment Day
511,511,5.0,Terminator 2: Judgment Day
496,496,4.0,Terminator 2: Judgment Day
487,487,5.0,Terminator 2: Judgment Day
452,452,3.0,Terminator 2: Judgment Day
434,434,4.0,Terminator 2: Judgment Day
409,409,5.0,Terminator 2: Judgment Day
391,391,4.0,Terminator 2: Judgment Day
311,311,3.0,Terminator 2: Judgment Day
308,308,5.0,Terminator 2: Judgment Day
306,306,3.0,Terminator 2: Judgment Day
242,242,4.0,Terminator 2: Judgment Day
184,184,4.0,Terminator 2: Judgment Day
165,165,3.5,Terminator 2: Judgment Day
160,160,5.0,Terminator 2: Judgment Day
128,128,5.0,Terminator 2: Judgment Day
110,110,4.0,Terminator 2: Judgment Day
102,102,4.0,Terminator 2: Judgment Day
67,67,5.0,Terminator 2: Judgment Day
595,595,3.0,Dances with Wolves
564,564,5.0,Dances with Wolves
547,547,5.0,Dances with Wolves
537,537,4.0,Dances with Wolves
529,529,3.5,Dances with Wolves
472,472,3.0,Dances with Wolves
452,452,4.0,Dances with Wolves
451,451,5.0,Dances with Wolves
441,441,5.0,Dances with Wolves
407,407,5.0,Dances with Wolves
357,357,5.0,Dances with Wolves
312,312,5.0,Dances with Wolves
299,299,4.5,Dances with Wolves
102,102,4.0,Dances with Wolves
71,71,4.0,Dances with Wolves
34,34,4.0,Dances with Wolves
30,30,3.0,Dances with Wolves
501,501,0.5,Tough and Deadly
157,157,0.5,Tough and Deadly
602,602,4.0,Batman
537,537,4.0,Batman
409,409,4.0,Batman
344,344,5.0,Batman
396,396,3.0,The Silence of the Lambs
389,389,3.0,The Silence of the Lambs
169,169,2.0,The Silence of the Lambs
311,311,3.0,Snow White and the Seven Dwarfs
555,555,3.0,Pretty Woman
547,547,4.5,One Fine Day
304,304,3.5,One Fine Day
518,518,3.0,Fargo
396,396,3.0,Fargo
254,254,4.0,Fargo
232,232,1.0,Fargo
85,85,3.0,Fargo
605,605,4.0,Primal Fear
564,564,1.0,Primal Fear
557,557,3.5,Primal Fear
534,534,3.0,Primal Fear
518,518,4.0,Primal Fear
468,468,1.0,Primal Fear
286,286,3.0,Primal Fear
634,634,2.0,Jack & Sarah
607,607,4.0,Jack & Sarah
580,580,3.0,Jack & Sarah
577,577,4.0,Jack & Sarah
564,564,3.0,Jack & Sarah
547,547,2.0,Jack & Sarah
518,518,4.0,Jack & Sarah
468,468,2.0,Jack & Sarah
363,363,2.0,Jack & Sarah
346,346,2.0,Jack & Sarah
